Driver ID,Trip Date,Trip Fare,City,Vehicle Type
D0031,2023-03-27,2939.43,Abuja,Car
D0031,2023-09-01,6333.27,Abuja,Bike
D0031,2023-09-26,7521.09,Port Harcourt,Car
D0032,2021-01-01,6638.69,Abuja,Bike
D0032,2021-01-29,14878.55,Ibadan,Tricycle
D0032,2021-05-31,6950.36,Ibadan,Car
D0032,2021-07-27,5744.16,Ibadan,Tricycle
D0032,2021-10-30,6778.11,Kano,Car
D0032,2022-02-17,2816.37,Port Harcourt,Tricycle
D0032,2022-03-11,9405.66,Kano,Car
D0032,2022-04-12,5664.81,Ibadan,Bike
D0032,2022-05-18,2617.3,Kano,Car
D0032,2022-06-10,685.91,Lagos,Bike
D0032,2022-08-02,3799.24,Ibadan,Tricycle
D0032,2022-08-31,12560.89,Port Harcourt,Car
D0032,2022-09-15,2050.34,Port Harcourt,Bike
D0032,2022-11-30,11642.11,Abuja,Bike
D0032,2023-02-16,1373.29,Abuja,Bike
D0032,2023-02-17,11446.63,Ibadan,Car
D0032,2023-02-18,12960.21,Abuja,Car
D0032,2023-03-07,3054.82,Abuja,Tricycle
D0032,2023-04-03,4158.68,Lagos,Car
D0032,2023-05-10,7418.09,Port Harcourt,Car
D0032,2023-08-04,598.43,Abuja,Tricycle
D0032,2023-12-04,11683.02,Kano,Tricycle
D0033,2021-01-28,6101.17,Ibadan,Bike
D0033,2021-03-13,8674.19,Port Harcourt,Tricycle
D0033,2021-10-23,5552.93,Kano,Bike
D0033,2021-11-01,6246.02,Port Harcourt,Tricycle
D0033,2021-11-06,13512.58,Abuja,Car
D0033,2022-01-10,3326.67,Lagos,Tricycle
D0033,2022-01-21,6690.13,Lagos,Bike
D0033,2022-05-13,14395.75,Ibadan,Car
D0033,2022-05-18,7038.1,Ibadan,Tricycle
D0033,2022-11-29,10186.28,Ibadan,Bike
D0033,2023-09-15,2556.74,Ibadan,Tricycle
D0034,2021-02-08,4985.2,Abuja,Car
D0034,2021-03-14,1391.83,Kano,Car
D0034,2021-08-26,2834.27,Port Harcourt,Tricycle
D0034,2021-12-16,14534.04,Kano,Bike
D0034,2022-02-28,8965.94,Kano,Car
D0034,2022-05-01,13286.89,Kano,Bike
D0034,2022-06-01,3508.92,Port Harcourt,Tricycle
D0034,2022-06-03,11360.49,Lagos,Tricycle
D0034,2022-10-22,7008.34,Abuja,Car
D0034,2022-10-24,4157.67,Ibadan,Bike
D0034,2022-12-22,3806.9,Ibadan,Bike
D0034,2022-12-31,4961.35,Abuja,Bike
D0034,2023-02-26,6445.34,Lagos,Tricycle
D0034,2023-05-06,3505.6,Port Harcourt,Tricycle
D0034,2023-08-18,11057.69,Port Harcourt,Tricycle
D0034,2023-10-04,2477.38,Ibadan,Bike
D0035,2022-03-19,6054.51,Port Harcourt,Tricycle
D0035,2022-04-01,6299.75,Lagos,Tricycle
D0035,2022-06-28,6352.88,Lagos,Tricycle
D0035,2022-07-24,3349.06,Kano,Bike
D0035,2022-07-30,13749.05,Port Harcourt,Car
D0035,2022-09-01,5076.98,Port Harcourt,Car
D0035,2022-09-27,5951.58,Lagos,Tricycle
D0035,2023-01-28,10440.31,Ibadan,Car
D0035,2023-02-24,10202.74,Port Harcourt,Car
D0035,2023-05-31,11567.64,Ibadan,Car
D0035,2023-11-29,2463.57,Kano,Bike
D0036,2021-01-04,13419.12,Lagos,Car
D0036,2021-01-12,11043.86,Kano,Bike
D0036,2021-01-16,608.22,Ibadan,Tricycle
D0036,2021-01-27,6737.07,Ibadan,Tricycle
D0036,2021-03-02,11263.5,Kano,Car
D0036,2021-03-31,13227.37,Port Harcourt,Tricycle
D0036,2021-06-28,7770.9,Lagos,Bike
D0036,2021-09-02,5651.7,Lagos,Bike
D0036,2021-10-08,9635.5,Abuja,Tricycle
D0036,2021-10-23,10528.83,Ibadan,Tricycle
D0036,2021-10-30,6215.76,Kano,Tricycle
D0036,2021-12-12,2522.03,Ibadan,Car
D0036,2022-02-16,12208.43,Abuja,Tricycle
D0036,2022-03-31,14034.49,Port Harcourt,Car
D0036,2022-06-05,1474.99,Ibadan,Car
D0036,2022-07-17,4788.42,Kano,Tricycle
D0036,2022-08-06,11722.93,Port Harcourt,Car
D0036,2023-01-01,4641.59,Abuja,Tricycle
D0036,2023-02-02,4252.49,Abuja,Bike
D0036,2023-05-24,9563.83,Lagos,Tricycle
D0036,2023-08-30,11050.65,Lagos,Tricycle
D0036,2023-11-12,12145.43,Port Harcourt,Bike
D0037,2021-05-06,1958.99,Lagos,Bike
D0037,2021-06-18,11242.81,Abuja,Bike
D0037,2021-07-15,12623.72,Abuja,Tricycle
D0037,2022-04-16,13877.75,Port Harcourt,Car
D0037,2022-09-04,11647.08,Ibadan,Tricycle
D0037,2022-09-20,13313.42,Abuja,Car
D0037,2022-12-11,10416.12,Abuja,Bike
D0037,2023-07-23,12079.06,Lagos,Bike
D0037,2023-09-15,10428.51,Lagos,Car
D0037,2023-10-19,3742.24,Ibadan,Bike
D0038,2021-01-26,4309.05,Lagos,Bike
D0038,2021-05-09,12014.95,Ibadan,Tricycle
D0038,2021-08-17,12945.68,Lagos,Tricycle
D0038,2021-11-23,2328.6,Lagos,Tricycle
D0038,2021-11-30,2040.1,Port Harcourt,Car
D0038,2022-01-01,3691.87,Lagos,Bike
D0038,2022-05-18,12508.7,Kano,Car
D0038,2022-07-12,6217.95,Port Harcourt,Bike
D0038,2022-08-03,3569.89,Ibadan,Car
D0038,2022-12-18,8565.43,Abuja,Car
D0038,2023-02-23,5891.63,Kano,Tricycle
D0038,2023-05-02,6254.88,Ibadan,Car
D0038,2023-06-05,2420.82,Ibadan,Car
D0038,2023-06-16,8713.43,Lagos,Car
D0038,2023-07-18,5589.15,Lagos,Car
D0038,2023-07-29,3359.15,Ibadan,Bike
D0038,2023-08-02,2084.55,Kano,Car
D0038,2023-09-20,7275.28,Ibadan,Tricycle
D0038,2023-10-01,8593.48,Abuja,Tricycle
D0038,2023-11-09,11831.2,Lagos,Car
D0039,2021-05-15,11167.91,Abuja,Bike
D0039,2021-07-28,5240.66,Ibadan,Car
D0039,2022-01-08,1496.93,Ibadan,Tricycle
D0039,2022-01-26,3833.82,Ibadan,Tricycle
D0039,2022-03-12,2217.69,Lagos,Tricycle
D0039,2022-06-25,10347.99,Ibadan,Tricycle
D0039,2022-10-01,9828.86,Kano,Car
D0039,2022-10-09,8665.88,Abuja,Car
D0039,2022-11-28,1154.69,Kano,Bike
D0039,2022-12-30,9540.83,Abuja,Tricycle
D0039,2023-08-26,10608.91,Kano,Bike
D0039,2023-10-28,1466.57,Abuja,Bike
D0039,2023-11-12,6977.53,Kano,Car
D0039,2023-12-04,12230.18,Ibadan,Bike
D0039,2023-12-25,4554.22,Port Harcourt,Tricycle
D0040,2021-01-05,7146.27,Abuja,Tricycle
D0040,2021-10-04,10688.13,Lagos,Tricycle
D0040,2021-10-22,9405.45,Port Harcourt,Bike
D0040,2021-10-30,8128.36,Port Harcourt,Bike
D0040,2021-12-26,5599.79,Abuja,Car
D0040,2022-06-28,11993.61,Kano,Bike
D0040,2022-12-06,7227.08,Ibadan,Bike
D0040,2023-01-07,4185.14,Port Harcourt,Car
D0040,2023-07-03,7090.0,Kano,Car
D0040,2023-11-17,11848.45,Kano,Bike
D0040,2023-11-29,2514.92,Ibadan,Car
D0041,2021-06-03,7791.7,Abuja,Bike
D0041,2021-09-19,9851.14,Port Harcourt,Bike
D0041,2021-12-15,511.45,Kano,Tricycle
D0041,2022-01-11,12458.49,Ibadan,Tricycle
D0041,2022-01-18,10225.83,Lagos,Car
D0041,2022-01-26,4306.37,Kano,Car
D0041,2022-02-05,11425.4,Port Harcourt,Bike
D0041,2022-03-28,6379.34,Kano,Tricycle
D0041,2022-05-06,1562.06,Abuja,Tricycle
D0041,2022-07-14,8114.54,Kano,Bike
D0041,2022-10-20,11208.92,Lagos,Bike
D0041,2023-03-10,3361.05,Port Harcourt,Tricycle
D0041,2023-04-02,4732.71,Abuja,Car
D0041,2023-04-13,2510.46,Lagos,Bike
D0041,2023-05-31,7102.27,Lagos,Bike
D0041,2023-07-08,8466.47,Kano,Car
D0041,2023-08-14,14885.97,Lagos,Car
D0041,2023-09-09,8999.64,Abuja,Bike
D0041,2023-11-12,12231.0,Port Harcourt,Bike
D0042,2021-02-05,8220.83,Port Harcourt,Tricycle
D0042,2021-02-23,4638.36,Kano,Car
D0042,2021-02-28,6486.17,Kano,Tricycle
D0042,2021-03-16,5757.46,Ibadan,Car
D0042,2021-04-21,10338.94,Port Harcourt,Car
D0042,2021-05-01,14283.79,Port Harcourt,Car
D0042,2021-05-02,8815.74,Lagos,Bike
D0042,2021-11-08,6407.41,Lagos,Bike
D0042,2022-04-10,9324.29,Ibadan,Tricycle
D0042,2022-04-20,8930.66,Kano,Tricycle
D0042,2022-05-06,10944.68,Abuja,Tricycle
D0042,2022-08-15,3239.48,Abuja,Car
D0042,2022-09-24,13985.08,Kano,Bike
D0042,2022-12-27,9410.84,Kano,Bike
D0042,2023-04-21,12523.14,Kano,Car
D0042,2023-07-28,5518.55,Ibadan,Tricycle
D0042,2023-09-05,13996.71,Abuja,Car
D0042,2023-09-10,1616.05,Ibadan,Bike
D0043,2021-01-01,9769.31,Abuja,Tricycle
D0043,2021-01-12,5981.45,Ibadan,Tricycle
D0043,2021-08-30,8218.41,Abuja,Tricycle
D0043,2021-09-04,1264.79,Kano,Car
D0043,2021-12-04,13683.43,Lagos,Bike
D0043,2022-02-10,12385.32,Kano,Car
D0043,2022-02-14,9580.55,Ibadan,Car
D0043,2022-02-20,3128.13,Abuja,Tricycle
D0043,2022-03-05,3240.75,Lagos,Car
D0043,2022-04-05,874.67,Kano,Bike
D0043,2022-09-21,12047.67,Abuja,Car
D0043,2022-09-24,2786.08,Kano,Tricycle
D0043,2022-12-26,9872.91,Ibadan,Car
D0043,2023-03-16,10530.78,Kano,Tricycle
D0043,2023-07-04,2946.87,Kano,Bike
D0043,2023-08-17,7306.4,Lagos,Bike
D0043,2023-11-29,2129.76,Lagos,Car
D0044,2021-03-28,5527.42,Kano,Bike
D0044,2021-04-18,4193.45,Port Harcourt,Bike
D0044,2021-11-10,7601.9,Port Harcourt,Tricycle
D0044,2022-01-11,11750.22,Ibadan,Car
D0044,2022-01-13,4952.77,Port Harcourt,Bike
D0044,2022-05-09,9926.34,Port Harcourt,Car
D0044,2022-07-08,9376.3,Abuja,Car
D0044,2022-07-15,14721.04,Kano,Car
D0044,2022-11-30,6416.29,Abuja,Car
D0044,2023-04-17,2996.82,Abuja,Car
D0044,2023-05-11,7878.96,Port Harcourt,Car
D0044,2023-05-12,8556.45,Abuja,Tricycle
D0044,2023-07-06,6986.32,Port Harcourt,Bike
D0044,2023-11-05,2978.7,Lagos,Car
D0045,2021-01-14,14219.71,Ibadan,Car
D0045,2021-01-31,5473.01,Lagos,Bike
D0045,2021-02-07,3486.71,Port Harcourt,Tricycle
D0045,2021-03-07,12504.91,Abuja,Car
D0045,2021-03-12,6359.59,Port Harcourt,Tricycle
D0045,2021-09-23,13929.8,Abuja,Bike
D0045,2021-11-03,7001.91,Ibadan,Car
D0045,2022-07-19,4815.93,Lagos,Car
D0045,2022-09-08,12027.67,Ibadan,Tricycle
D0045,2022-09-30,9490.02,Abuja,Tricycle
D0045,2023-01-29,8304.19,Kano,Tricycle
D0045,2023-04-24,4900.07,Port Harcourt,Tricycle
D0045,2023-07-23,2550.06,Lagos,Tricycle
D0045,2023-08-13,10755.54,Ibadan,Tricycle
D0045,2023-12-30,7205.62,Ibadan,Bike
D0046,2021-01-15,2056.74,Kano,Tricycle
D0046,2021-04-03,14020.44,Port Harcourt,Bike
D0046,2021-06-26,8698.53,Kano,Bike
D0046,2021-08-12,9526.93,Ibadan,Tricycle
D0046,2022-01-11,4823.18,Lagos,Tricycle
D0046,2022-02-20,2858.46,Abuja,Bike
D0046,2022-04-26,3417.04,Abuja,Tricycle
D0046,2022-05-29,14212.87,Lagos,Tricycle
D0046,2022-06-09,9820.53,Kano,Car
D0046,2022-10-17,13607.32,Port Harcourt,Tricycle
D0046,2023-01-02,3606.94,Abuja,Car
D0046,2023-08-14,4142.28,Ibadan,Car
D0046,2023-10-30,4600.1,Kano,Bike
D0046,2023-12-02,8284.59,Port Harcourt,Tricycle
D0046,2023-12-31,9978.02,Lagos,Tricycle
D0047,2021-03-16,10277.26,Kano,Tricycle
D0047,2021-07-11,14680.9,Ibadan,Car
D0047,2021-07-13,12268.59,Ibadan,Tricycle
D0047,2021-08-03,6150.03,Lagos,Car
D0047,2021-10-11,9266.88,Abuja,Bike
D0047,2021-11-22,13838.13,Port Harcourt,Car
D0047,2022-05-25,4308.19,Abuja,Car
D0047,2022-06-22,8150.03,Lagos,Tricycle
D0047,2022-08-01,9213.71,Abuja,Car
D0047,2022-08-05,13495.43,Kano,Car
D0047,2022-11-07,6548.88,Ibadan,Bike
D0047,2023-01-28,4409.64,Lagos,Bike
D0047,2023-02-02,4095.02,Kano,Tricycle
D0047,2023-05-12,12725.6,Port Harcourt,Bike
D0047,2023-06-10,8691.81,Lagos,Bike
D0047,2023-09-26,7970.29,Ibadan,Tricycle
D0047,2023-11-04,4813.64,Port Harcourt,Tricycle
D0047,2023-11-06,4859.51,Abuja,Tricycle
D0047,2023-12-09,5453.8,Port Harcourt,Tricycle
D0048,2021-01-19,9752.34,Abuja,Tricycle
D0048,2021-07-09,10138.72,Kano,Bike
D0048,2021-07-10,8243.4,Kano,Car
D0048,2021-07-17,3334.14,Ibadan,Bike
D0048,2021-09-16,3563.31,Ibadan,Tricycle
D0048,2021-11-01,5349.42,Kano,Car
D0048,2022-02-02,2242.31,Abuja,Tricycle
D0048,2022-03-16,7645.33,Kano,Bike
D0048,2022-06-30,3878.77,Kano,Car
D0048,2022-08-29,8150.55,Ibadan,Tricycle
D0048,2022-09-17,6929.87,Lagos,Tricycle
D0048,2022-12-10,4873.01,Lagos,Car
D0048,2022-12-10,7966.45,Abuja,Bike
D0048,2023-02-19,6334.37,Port Harcourt,Bike
D0048,2023-04-02,7547.83,Abuja,Car
D0048,2023-06-22,6365.53,Kano,Tricycle
D0048,2023-07-27,9282.64,Abuja,Bike
D0048,2023-08-15,11354.83,Ibadan,Tricycle
D0049,2021-03-18,12261.86,Ibadan,Bike
D0049,2021-05-26,1227.54,Abuja,Tricycle
D0049,2021-08-18,14858.23,Lagos,Bike
D0049,2021-09-09,12218.28,Port Harcourt,Tricycle
D0049,2022-01-11,11445.65,Abuja,Car
D0049,2022-01-14,5164.11,Ibadan,Car
D0049,2022-01-17,585.04,Port Harcourt,Car
D0049,2022-01-30,4483.22,Lagos,Car
D0049,2022-05-24,3372.9,Port Harcourt,Tricycle
D0049,2022-05-31,2611.62,Port Harcourt,Car
D0049,2022-10-28,7619.79,Ibadan,Bike
D0049,2022-12-20,5154.46,Lagos,Bike
D0049,2023-01-06,7873.81,Kano,Car
D0049,2023-02-09,6897.42,Lagos,Bike
D0049,2023-07-09,6127.93,Lagos,Bike
D0049,2023-08-03,3970.86,Port Harcourt,Car
D0049,2023-10-01,7696.28,Kano,Tricycle
D0049,2023-10-06,11468.54,Port Harcourt,Bike
D0049,2023-11-28,8718.69,Abuja,Tricycle
D0050,2021-01-28,1784.39,Abuja,Tricycle
D0050,2021-04-19,7769.59,Lagos,Car
D0050,2021-04-26,4343.19,Port Harcourt,Car
D0050,2021-09-15,3559.6,Lagos,Tricycle
D0050,2022-01-23,6670.56,Port Harcourt,Tricycle
D0050,2022-03-18,12569.67,Kano,Bike
D0050,2022-04-27,7790.36,Abuja,Bike
D0050,2022-05-20,3023.15,Abuja,Car
D0050,2022-06-24,846.32,Kano,Bike
D0050,2022-07-04,3420.29,Ibadan,Car
D0050,2022-09-15,11821.39,Lagos,Tricycle
D0050,2022-11-17,5289.27,Ibadan,Bike
D0050,2023-02-04,6054.97,Port Harcourt,Bike
D0050,2023-02-28,13495.72,Abuja,Tricycle
D0050,2023-04-21,5964.57,Lagos,Bike
D0050,2023-06-06,2832.47,Ibadan,Tricycle
D0050,2023-06-24,10172.03,Port Harcourt,Tricycle
D0050,2023-08-16,1457.8,Kano,Tricycle
D0050,2023-08-30,9935.5,Kano,Tricycle
D0050,2023-12-23,10751.95,Ibadan,Car
D0051,2021-01-29,10680.41,Lagos,Car
D0051,2021-02-26,8494.1,Port Harcourt,Car
D0051,2021-05-05,11386.46,Abuja,Car
D0051,2021-07-07,13134.34,Lagos,Bike
D0051,2021-07-25,14189.37,Abuja,Bike
D0051,2021-10-10,3998.04,Kano,Bike
D0051,2021-11-26,6025.96,Lagos,Car
D0051,2022-03-05,10707.07,Ibadan,Car
D0051,2022-03-26,14128.9,Ibadan,Car
D0051,2022-05-29,3615.39,Port Harcourt,Tricycle
D0051,2022-06-05,14500.01,Abuja,Car
D0051,2022-06-15,5271.57,Port Harcourt,Tricycle
D0051,2022-10-12,6655.15,Ibadan,Bike
D0051,2022-12-27,1964.91,Kano,Bike
D0051,2023-02-02,11118.21,Abuja,Bike
D0051,2023-02-06,14101.93,Kano,Tricycle
D0051,2023-07-25,12663.17,Ibadan,Tricycle
D0051,2023-08-05,12163.43,Lagos,Tricycle
D0052,2021-02-09,3519.36,Abuja,Bike
D0052,2021-03-13,1087.38,Abuja,Tricycle
D0052,2021-04-14,11418.3,Port Harcourt,Bike
D0052,2021-06-22,1347.64,Port Harcourt,Car
D0052,2021-08-30,1911.96,Port Harcourt,Tricycle
D0052,2021-12-31,1249.44,Port Harcourt,Car
D0052,2022-01-12,13197.9,Ibadan,Bike
D0052,2022-01-19,13707.1,Abuja,Tricycle
D0052,2022-04-16,7989.92,Lagos,Tricycle
D0052,2022-06-26,8215.26,Port Harcourt,Bike
D0052,2023-01-03,1771.91,Kano,Car
D0052,2023-03-16,12035.89,Ibadan,Tricycle
D0052,2023-03-18,1937.62,Abuja,Tricycle
D0052,2023-06-14,6625.46,Lagos,Bike
D0052,2023-06-15,12846.59,Abuja,Car
D0052,2023-07-23,7817.24,Port Harcourt,Car
D0052,2023-09-06,5944.73,Kano,Tricycle
D0052,2023-09-21,6909.96,Lagos,Tricycle
D0053,2021-01-01,8195.88,Kano,Car
D0053,2021-03-03,11763.91,Ibadan,Car
D0053,2021-06-02,9544.7,Lagos,Tricycle
D0053,2021-08-08,5542.2,Port Harcourt,Car
D0053,2022-01-18,1111.91,Lagos,Bike
D0053,2022-05-05,12119.89,Abuja,Car
D0053,2022-06-21,8066.55,Abuja,Bike
D0053,2022-10-07,14521.04,Ibadan,Tricycle
D0053,2022-11-18,8389.83,Abuja,Tricycle
D0053,2022-12-15,11264.36,Lagos,Bike
D0053,2022-12-27,6977.72,Kano,Tricycle
D0053,2023-03-08,14161.69,Lagos,Tricycle
D0053,2023-03-09,12666.95,Ibadan,Car
D0053,2023-03-12,13278.13,Lagos,Bike
D0053,2023-03-31,7325.16,Kano,Bike
D0053,2023-08-08,975.6,Lagos,Car
D0053,2023-11-07,5511.59,Abuja,Bike
D0053,2023-12-24,13162.19,Kano,Tricycle
D0054,2021-02-12,5191.11,Kano,Car
D0054,2021-05-31,3800.67,Abuja,Bike
D0054,2021-06-10,11293.34,Abuja,Tricycle
D0054,2021-12-31,5076.68,Ibadan,Car
D0054,2023-03-26,1298.97,Abuja,Car
D0054,2023-09-18,8573.87,Kano,Bike
D0054,2023-12-15,2397.78,Lagos,Car
D0055,2021-01-17,8067.0,Lagos,Tricycle
D0055,2021-01-25,4460.81,Lagos,Tricycle
D0055,2021-03-31,12500.35,Ibadan,Bike
D0055,2021-08-18,9175.44,Kano,Bike
D0055,2021-09-08,14031.3,Ibadan,Bike
D0055,2021-09-26,3444.52,Abuja,Car
D0055,2021-10-16,7714.71,Port Harcourt,Tricycle
D0055,2022-03-17,11619.31,Port Harcourt,Bike
D0055,2022-03-29,14043.48,Abuja,Bike
D0055,2022-05-15,9605.4,Port Harcourt,Tricycle
D0055,2022-06-02,14278.06,Ibadan,Car
D0055,2022-10-03,3296.17,Ibadan,Car
D0055,2022-11-23,3596.37,Ibadan,Tricycle
D0055,2023-06-03,1575.55,Kano,Bike
D0055,2023-06-06,9783.64,Port Harcourt,Tricycle
D0055,2023-08-13,3205.56,Ibadan,Car
D0056,2021-08-24,2458.05,Kano,Bike
D0056,2022-02-15,13706.53,Lagos,Tricycle
D0056,2022-03-06,3955.89,Abuja,Bike
D0056,2022-04-16,8440.43,Ibadan,Car
D0056,2022-04-22,4245.36,Abuja,Car
D0056,2022-09-23,1135.78,Abuja,Car
D0056,2022-10-31,7292.69,Ibadan,Bike
D0056,2022-12-16,10267.34,Port Harcourt,Car
D0056,2023-05-18,518.62,Lagos,Car
D0056,2023-08-28,3453.9,Abuja,Tricycle
D0056,2023-10-14,11551.53,Port Harcourt,Bike
D0056,2023-11-10,8482.91,Lagos,Bike
D0056,2023-11-23,3096.88,Kano,Bike
D0056,2023-12-02,5316.5,Kano,Tricycle
D0056,2023-12-13,4512.93,Kano,Tricycle
D0057,2021-02-27,3613.66,Lagos,Bike
D0057,2021-05-24,5598.92,Lagos,Tricycle
D0057,2021-06-24,6437.0,Kano,Car
D0057,2021-08-21,3655.03,Abuja,Bike
D0057,2021-09-13,9338.16,Port Harcourt,Bike
D0057,2022-02-22,8423.91,Abuja,Bike
D0057,2022-03-19,13530.26,Port Harcourt,Bike
D0057,2022-04-22,14610.6,Port Harcourt,Bike
D0057,2022-09-12,2918.42,Ibadan,Car
D0057,2022-11-13,8030.03,Abuja,Bike
D0057,2023-05-29,12384.56,Ibadan,Car
D0057,2023-07-13,853.67,Port Harcourt,Car
D0058,2021-01-23,14252.16,Port Harcourt,Car
D0058,2021-07-25,654.72,Kano,Bike
D0058,2021-09-07,5140.86,Lagos,Bike
D0058,2022-05-09,7105.72,Kano,Bike
D0058,2022-06-04,7554.0,Kano,Car
D0058,2022-07-27,7552.87,Ibadan,Bike
D0058,2022-08-13,2775.09,Lagos,Tricycle
D0058,2022-10-26,2389.61,Ibadan,Bike
D0058,2023-01-18,2442.15,Lagos,Car
D0058,2023-03-28,8869.4,Port Harcourt,Bike
D0058,2023-06-19,6761.2,Lagos,Bike
D0058,2023-07-02,2919.03,Ibadan,Tricycle
D0058,2023-09-21,7283.13,Ibadan,Bike
D0058,2023-10-02,13630.94,Abuja,Tricycle
D0058,2023-10-29,1547.94,Abuja,Car
D0058,2023-11-15,8607.48,Lagos,Car
D0059,2021-01-04,13876.23,Port Harcourt,Tricycle
D0059,2021-02-25,7295.45,Lagos,Bike
D0059,2021-03-16,12734.07,Ibadan,Car
D0059,2021-03-31,8524.7,Lagos,Bike
D0059,2021-04-02,2203.78,Port Harcourt,Car
D0059,2021-06-19,4578.63,Lagos,Car
D0059,2021-09-10,3136.36,Port Harcourt,Car
D0059,2021-10-22,2043.99,Lagos,Bike
D0059,2021-12-10,11441.26,Ibadan,Bike
D0059,2021-12-19,13514.22,Ibadan,Tricycle
D0059,2022-01-07,1856.61,Ibadan,Car
D0059,2022-01-22,10289.38,Abuja,Tricycle
D0059,2022-04-07,12147.92,Abuja,Car
D0059,2022-04-13,7871.89,Abuja,Bike
D0059,2022-07-13,14246.77,Port Harcourt,Car
D0059,2023-05-15,13994.75,Ibadan,Tricycle
D0059,2023-07-07,7096.87,Port Harcourt,Bike
D0059,2023-07-25,12926.92,Lagos,Car
D0059,2023-08-05,6002.19,Port Harcourt,Tricycle
D0060,2021-01-18,10697.52,Port Harcourt,Car
D0060,2021-06-15,11281.39,Port Harcourt,Car
D0060,2021-10-18,12396.69,Abuja,Car
D0060,2021-11-06,12774.99,Kano,Car
D0060,2021-11-29,5327.78,Kano,Bike
D0060,2021-12-13,1824.62,Abuja,Bike
D0060,2022-03-03,606.69,Lagos,Tricycle
D0060,2023-04-05,8042.62,Port Harcourt,Car
D0060,2023-06-24,3516.36,Port Harcourt,Tricycle
D0060,2023-10-22,4693.3,Ibadan,Tricycle
D0061,2021-06-24,4638.38,Abuja,Tricycle
D0061,2021-07-16,12416.12,Lagos,Tricycle
D0061,2021-12-22,2647.46,Ibadan,Tricycle
D0061,2022-03-10,1316.83,Ibadan,Tricycle
D0061,2022-06-04,10275.71,Port Harcourt,Tricycle
D0061,2022-06-14,14509.58,Kano,Car
D0061,2022-08-31,2466.59,Kano,Car
D0061,2023-01-22,13789.09,Kano,Bike
D0061,2023-02-19,14374.12,Ibadan,Bike
D0061,2023-02-20,14079.15,Port Harcourt,Bike
D0061,2023-07-15,10276.18,Lagos,Car
D0061,2023-11-04,14007.26,Kano,Bike
D0062,2021-10-13,10863.09,Lagos,Tricycle
D0062,2021-12-19,7923.11,Lagos,Car
D0062,2022-02-06,3928.89,Port Harcourt,Car
D0062,2022-02-18,12290.56,Ibadan,Car
D0062,2022-05-15,8293.66,Lagos,Car
D0062,2023-02-15,10196.92,Kano,Car
D0062,2023-03-21,10721.21,Kano,Bike
D0062,2023-04-07,1070.75,Port Harcourt,Bike
D0062,2023-04-18,10754.81,Abuja,Car
D0062,2023-09-01,4123.57,Ibadan,Tricycle
D0062,2023-12-23,4610.85,Kano,Car
D0063,2021-05-08,14791.21,Abuja,Car
D0063,2021-07-26,1501.04,Lagos,Bike
D0063,2021-10-03,11234.54,Kano,Tricycle
D0063,2021-10-09,5393.42,Ibadan,Tricycle
D0063,2021-10-12,1210.57,Ibadan,Bike
D0063,2022-03-01,6473.22,Lagos,Car
D0063,2022-04-27,11083.39,Ibadan,Tricycle
D0063,2022-05-04,13567.08,Lagos,Car
D0063,2022-10-23,4596.84,Lagos,Tricycle
D0063,2023-02-02,3171.61,Ibadan,Tricycle
D0063,2023-05-31,6396.23,Ibadan,Bike
D0063,2023-06-03,8251.11,Lagos,Bike
D0063,2023-06-08,7178.21,Port Harcourt,Car
D0063,2023-06-14,6606.22,Port Harcourt,Car
D0063,2023-08-20,10899.13,Kano,Car
D0063,2023-08-23,7478.47,Port Harcourt,Bike
D0063,2023-09-21,10709.51,Ibadan,Tricycle
D0063,2023-10-02,7916.28,Kano,Bike
D0063,2023-10-23,1522.77,Ibadan,Bike
D0063,2023-10-27,7660.78,Ibadan,Car
D0064,2021-02-27,10529.94,Ibadan,Tricycle
D0064,2021-05-10,9681.09,Ibadan,Tricycle
D0064,2021-06-05,4123.08,Lagos,Tricycle
D0064,2021-06-11,12755.77,Ibadan,Tricycle
D0064,2021-08-31,726.83,Kano,Bike
D0064,2021-10-14,6892.4,Ibadan,Bike
D0064,2021-12-15,5846.51,Kano,Car
D0064,2021-12-29,12470.26,Port Harcourt,Tricycle
D0064,2022-04-16,4175.13,Ibadan,Bike
D0064,2022-10-23,14035.1,Kano,Tricycle
D0064,2022-12-07,6414.33,Lagos,Car
D0064,2022-12-19,8661.04,Lagos,Bike
D0064,2023-04-10,12287.46,Ibadan,Bike
D0064,2023-07-17,1826.5,Kano,Bike
D0065,2021-02-05,10032.94,Abuja,Bike
D0065,2021-05-26,14140.01,Port Harcourt,Bike
D0065,2021-06-28,3384.29,Lagos,Car
D0065,2021-09-11,3165.29,Kano,Tricycle
D0065,2021-09-29,11637.3,Abuja,Bike
D0065,2022-02-03,7143.97,Lagos,Bike
D0065,2022-02-09,1337.93,Abuja,Tricycle
D0065,2022-03-29,11661.7,Kano,Car
D0065,2022-09-07,13263.65,Lagos,Tricycle
D0065,2022-09-20,5661.54,Abuja,Tricycle
D0065,2022-10-22,7326.05,Kano,Bike
D0065,2022-10-28,5569.41,Lagos,Bike
D0065,2022-11-16,5043.86,Port Harcourt,Bike
D0065,2023-02-06,8740.63,Ibadan,Bike
D0065,2023-02-10,1297.01,Lagos,Car
D0065,2023-03-08,762.18,Kano,Tricycle
D0065,2023-05-19,1291.85,Ibadan,Tricycle
D0065,2023-05-19,7048.77,Port Harcourt,Bike
